created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 00:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 00:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 00:17:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,526,365,thinkupmindaku,148,271,False,,['shawajason'],
Sat Jun 19 00:17:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“Risk of COVID-19 Infection Plummets 21 Days after a Vaccination” - via @newscientist - https://t.co/MHGGyBWiWa
--
#COVID19 #covidvaccine  #vaxnews  #vaccines #vaccineswork #covid19vaccines  #COVID19vaccine #vaccination",0.0,0.0,en,1,1,PedsMamaDoc,5741,3634,False,COVID19,"['Vaxyourfam', 'newscientist']","Minneapolis, MN"
Sat Jun 19 00:17:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I know it, antivaccine groups redoubling efforts to scare pregnant women (and parents about their adolescent kids). The prediction is that many pregnant women (and adolescents) could contract the delta variant as it accelerates (currently &gt;13% of virus isolates)",0.29166666666666663,0.475,en,164,44,lopcute,7344,7148,,,['PeterHotez'],london
Sat Jun 19 00:18:00 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,0.0,0.0,en,,,Vaxyourfam,8538,2237,False,,['washingtonpost'],United States
Sat Jun 19 00:18:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","And let's call Exposure K, the killing potential of #CabalWorld pushed #COVID19 ""vaccines"" and to kill off chances of reproduction.

Inventor of #mRNA Technology: #Vaccine Causes Lipid Nanoparticles to Accumulate in ‘High Concentrations’ in Ovaries
https://t.co/YDUd72gk9A #G8M",0.08,0.77,en,1,3,1RuffRican,4163,4922,,CabalWorldCOVID19,['ArlenWms'],United States
Sat Jun 19 00:18:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,526,367,FadhliSuperb,516,905,False,,['shawajason'],"Kluang, JohorDarulTakzim"
Sat Jun 19 00:18:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","And let's call Exposure K, the killing potential of #CabalWorld pushed #COVID19 ""vaccines"" and to kill off chances of reproduction.

Inventor of #mRNA Technology: #Vaccine Causes Lipid Nanoparticles to Accumulate in ‘High Concentrations’ in Ovaries
https://t.co/YDUd72gk9A #G8M",0.08,0.77,en,2,4,KOL5551,425,1398,,CabalWorldCOVID19,['ArlenWms'],
Sat Jun 19 00:18:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,961,542,geoffreyyork,290774,12126,,COVID19,['Winnie_Byanyima'],Johannesburg
Sat Jun 19 00:19:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As #Covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help #StopTheSpread. 👇
 
More info ➡️ https://t.co/ViwgoKpPdM https://t.co/b8CJjdCiCz",0.3,0.5222222222222223,en,44,12,JonFurmanic,619,497,,Covid19,['Canada'],"Waterloo, ON"
Sat Jun 19 00:19:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,23,20,drbashir2018,17880,17435,,covid19,['QuizzicalGirl'],Deep Space 9
Sat Jun 19 00:19:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#COVID19 is quietly devastating the health professions in Africa, a continent that already had a deficit of 2.4 million doctors &amp; nurses before the pandemic started. Cc @WHO @JNkengasong @PowerUSAID @FareedZakaria @NickKristof @CUGHnews https://t.co/857muhuCjd",-1.0,1.0,en,68,63,naomeme_703,739,2841,,COVID19,['keithmartinmd'],"Bay Area, California"
Sat Jun 19 00:19:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,-0.1625,0.2375,en,83,51,AileenCS9316,972,3537,,CubanCOVID19vaccines,['MediccGail'],Cuba
Sat Jun 19 00:19:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In this interview, I discuss the possible lab origin of SARS-CoV-2, the insanity of lockdowns, and how COVID-19 vaccines are being forced on people.
#SARSCoV2 #COVID19 #Lockdown #Vaccines
https://t.co/EUHZd1qzl0",-0.15000000000000002,0.6,en,12,7,Cjk857,63,90,,,['jeremyrhammond'],
Sat Jun 19 00:19:29 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SciBot</a>","In this interview, I discuss the possible lab origin of SARS-CoV-2, the insanity of lockdowns, and how COVID-19 vaccines are being forced on people.
#SARSCoV2 #COVID19 #Lockdown #Vaccines
https://t.co/EUHZd1qzl0",-0.15000000000000002,0.6,en,13,8,B0tSci,1236,81,,,['jeremyrhammond'],
Sat Jun 19 00:19:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Govt, media &amp; HCWs are misleading Canadians saying #COVID19 vaccines are ""approved."" They are only approved for emergency use.

1980 Supreme Court, Reibl v Hughes: vax administrators must give patient sufficient information to make an informed choice. If injured, you can sue. https://t.co/c79d8wgbAl",0.0,1.0,en,74,48,bevrodinstudios,134,834,,COVID19,['BLNewsMedia'],
Sat Jun 19 00:19:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,418,110,kamheidebrecht,86,333,,COVID19,['AmitAryaMD'],
Sat Jun 19 00:19:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What kind of demonstration stipulates that Palestine can't give any vaccine to Palestinians in #GazaStrip?
Or that Israel says to deny ""Palestine"" existance on the paper work
WTH?
#COVID19 #ApartheidIsrael #EndGazaSiege #FreePalestine https://t.co/sWkBucfuy1",0.6,0.9,en,0,1,RoadNotTaken19,121,240,,GazaStrip,['Hena201'],
Sat Jun 19 00:20:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,tractorbadger,362,317,,,[],Middlesborough
Sat Jun 19 00:20:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,962,543,InfectiousDz,32792,8795,,COVID19,['Winnie_Byanyima'],NYC
Sat Jun 19 00:20:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,277,104,Malgosia_ewa,78,184,,,['Milhouse_Van_Ho'],
Sat Jun 19 00:21:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,962,544,CovidSupportSA,955,471,,COVID19,['Winnie_Byanyima'],
Sat Jun 19 00:21:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,510,260,Vikii90155420,641,1783,,,['globalhlthtwit'],West Midlands
Sat Jun 19 00:21:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,ProfAgard,1575,1049,,,[],
Sat Jun 19 00:22:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,527,369,_nnabilah_,205,456,False,,['shawajason'],
Sat Jun 19 00:22:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SciBot</a>",Check out the main bits of the chat I had with Sarah McIntyre breaking down the science of COVID vaccines. @SciXchangeRU #SciComm #Immunology https://t.co/aS5YKYS9xy,0.005555555555555536,0.3111111111111111,en,1,1,B0tSci,1236,81,,,"['ProfAgard', 'SciXchangeRU']",
Sat Jun 19 00:22:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 00:22:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 00:22:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""The global failure to share vaccines equitably is fueling a two-track #COVID19 pandemic that is now taking its toll on some of the world’s poorest and most vulnerable people.""

-@WHO Director-General @DrTedros at today's #coronavirus
briefing. #ACTogether #VaccinEquity https://t.co/IVB2gr4Oe6",-0.07916666666666668,0.325,en,13,3,hcrffngo,1702,3747,,COVID19,['GHS'],"Lake Worth, FL"
Sat Jun 19 00:23:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“Unconvinced of the utility”?we must decry the practice entirely! These vaccines have not been adequately tested, are associated with disastrous adverse events, and are completely unnecessary for children who have ZERO risk from #COVID19! #FactsNotFear",-0.21666666666666667,0.6645833333333333,en,93,33,AliciaB01209460,35,101,,,['DrKellyVictory'],
Sat Jun 19 00:23:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,527,370,sirena____,112,159,False,,['shawajason'],
Sat Jun 19 00:23:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,0,1,Alhassa83518932,200,794,,,['JilanInVegas'],"Upper West, Ghana"
Sat Jun 19 00:23:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,528,371,asmi3a,185,326,False,,['shawajason'],"Pinang, Malaysia"
Sat Jun 19 00:24:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""It's a strange world in which you can't even have your own experience anymore without someone saying, 'That's not the right experience.'""
#COVID19 #Vaccines #Censorship
https://t.co/c7Xfn6kztD",0.2785714285714285,0.5619047619047618,en,8,5,BaronMichaelSD,364,466,,,['jeremyrhammond'],
Sat Jun 19 00:24:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,whathms,21,0,,,[],
Sat Jun 19 00:24:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Baz4Ppc,2024,1761,False,,[],
Sat Jun 19 00:24:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,594,389,KOL5551,425,1398,,,['RealJoelSmalley'],
Sat Jun 19 00:24:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.050841750841750855,0.39461279461279464,en,334,22,Jack682479554,29,170,,COVID19,['paulreiddublin'],Ireland
Sat Jun 19 00:25:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,964,545,dspalten,1766,4916,,COVID19,['Winnie_Byanyima'],USA
Sat Jun 19 00:25:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Seen or received something about #COVID19 vaccines online?

Pause before you share. Learn more tips to deal with disinformation with Oluwaseyitan. https://t.co/0YTdMyWm13",0.5,0.5,en,8,5,hcrffngo,1702,3747,,COVID19,['NGYouthSDGs'],"Lake Worth, FL"
Sat Jun 19 00:25:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,926,300,Lynnjoh16722095,2389,4957,,WeCanDoThisCOVID19,['CDCDirector'],"California, USA"
Sat Jun 19 00:25:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,528,372,afi_auditore,460,283,False,,['shawajason'],
Sat Jun 19 00:25:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,966,546,Fer_AraCal,359,452,,COVID19,['Winnie_Byanyima'],"Iquique, Chile"
Sat Jun 19 00:25:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,79,55,Gud7048,508,532,,,['N_RamchanderRao'],"Asansol, India"
Sat Jun 19 00:26:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,IrishmanShaner,750,3267,False,howitstartedvshowitsgoingCOVIDVaccinationCOVID19nuffsaid,[],"Waterdown, Ontario, Canada"
Sat Jun 19 00:26:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,PACOEsonoM,117,301,False,COVID19,"['USAID', 'AfricaCDC', 'USAIDAfrica', 'gavi', 'GuineaSalud']",
Sat Jun 19 00:26:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,BenstksC,3257,3236,,FauciWuhanCOVID19,['RavenV221'],"New Jersey, USA"
Sat Jun 19 00:26:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,80,56,Ravi1498,541,831,,,['N_RamchanderRao'],"Harishpur, India"
Sat Jun 19 00:26:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#India, the world’s largest manufacturer of vaccines, wants to resume exports of coronavirus doses but can’t do so until its domestic needs are met, the head of the country’s #coronavirus task force says.

#COVID19

https://t.co/0c4ttvYagf",0.1,0.1,en,5,3,AbuibrahimNBS,163,663,,India,['AlArabiya_Eng'],
Sat Jun 19 00:26:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","What happened in #India is now happening in #Uganda 

We need to stop being reactive to these situations and become more proactive. Just as we did during the #IndiaCovidCrisis we need to help #Uganda before it spreads to all of #Africa https://t.co/kC9Kj4lpIV",0.5,0.5,en,52,19,BlindBuster,375,1788,,IndiaUganda,['KrutikaKuppalli'],
Sat Jun 19 00:27:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is ""in the midst of a full-blown third wave"" of coronavirus

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week. Source ~ WHO",0.16666666666666666,0.18888888888888888,en,51,18,chamforeal,346,829,,,['AfricaStoryLive'],"Greater Accra, Ghana"
Sat Jun 19 00:27:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,NainaUsa,10,4,False,COVID19,[],
Sat Jun 19 00:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 00:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 00:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 00:27:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","COVID OUTBREAK in Calgary
Even after 2 doses of mRNA vaccines 
#Delta variant is a MONSTER! MASK UP!
#OVHealthcare
#ONEV1 z29
#DemVoice1",0.0,0.0,en,39,35,scott4pendleton,22865,22278,,DeltaOVHealthcareONEV1,['WOLFwisdom58'],"Trump Free Zone, AZ"
Sat Jun 19 00:28:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,81,57,Dev1592,543,879,,,['N_RamchanderRao'],"Sirsha, India"
Sat Jun 19 00:28:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,530,374,jiekhalid,131,422,False,,['shawajason'],Malaysia
Sat Jun 19 00:28:46 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I've never understood the whole ""I'd rather die living my best life,"" argument. Dying from #COVID19 is far far away from living as best as one can, and so is getting someone else sick.",0.280952380952381,0.6428571428571429,en,7,1,SusanAlena2310,205,2158,,COVID19,['GrantRants'],"Punta Gorda, FL"
Sat Jun 19 00:28:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,82,58,Shiv640,536,891,,,['N_RamchanderRao'],"Durgapur, India"
Sat Jun 19 00:28:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@GovWhitmer announces state will open to full capacity on June 22. More than nine million vaccines administered as new COVID cases fall to one-year low. Read more in a recent update at https://t.co/lAVrdaGV47 and find #COVID19 news in Michigan at https://t.co/niRBexCYOy. https://t.co/lkqgfScVUK,0.21233766233766233,0.43636363636363634,en,430,134,BradAlexander87,91,99,,,"['migovernment', 'GovWhitmer']",Lansing
Sat Jun 19 00:29:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,968,548,tobitac,6388,3821,,COVID19,['Winnie_Byanyima'],Chicago
Sat Jun 19 00:29:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,greenandleafyme,47,128,,,[],
Sat Jun 19 00:29:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,leafilzurc,19,84,,,[],
Sat Jun 19 00:29:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines and reward those who've been #Vaccinated. $5 million in cash and college tuition available including a $1 million grand prize. Info at https://t.co/75zI7PrrYe.

#Vegas https://t.co/zQ2mZ4P1dh",0.34545454545454546,0.6181818181818182,en,107,36,jmarks2015,1795,4991,,COVID19,['ClarkCountyNV'],"Las Vegas, Nevada"
Sat Jun 19 00:29:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,eyesbluenyc,152,610,,MAGADeltaVariant,[],"New York, NY"
Sat Jun 19 00:30:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.0,0.0,en,,,TelanganaToday,213892,1,False,,[],"Hyderabad, Telangana"
Sat Jun 19 00:30:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and dozens have been hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN",0.25,0.25,en,55,36,jmd72508083,64,313,,COVID19IndonesiaSinovac,['EpochTimesChina'],
Sat Jun 19 00:30:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,423,111,tejasaivalli,329,2630,,COVID19,['AmitAryaMD'],"Mississauga, Ontario"
Sat Jun 19 00:30:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,83,59,Abha7062,610,910,,,['N_RamchanderRao'],"Dhanbad, India"
Sat Jun 19 00:30:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,299,275,ruchitgarg,7919,980,,,"['TelGlobalHealth', 'MoetiTshidi']","San Francisco, Chandigarh"
Sat Jun 19 00:30:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,969,549,RoseAJacob,2068,5000,,COVID19,['Winnie_Byanyima'],"Providence, RI"
Sat Jun 19 00:30:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Palestinian Authority calls off agreement with Israel for 1 million #COVID19 vaccines, which it would exchange for similar number later this year, as jabs were set to expire
https://t.co/KN3vke3R4A",0.0,0.2,en,5,4,carol_falaki,1667,1998,,COVID19,['DailySabah'],"North West, England"
Sat Jun 19 00:30:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,84,60,Ram8paswan,558,806,,,['N_RamchanderRao'],"Suri, India"
Sat Jun 19 00:31:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,596,390,ResearchNotMSM,639,890,,,['RealJoelSmalley'],"City of London, London"
Sat Jun 19 00:31:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines and reward those who've been #Vaccinated. $5 million in cash and college tuition available including a $1 million grand prize. Info at https://t.co/75zI7PrrYe.

#Vegas https://t.co/zQ2mZ4P1dh",0.34545454545454546,0.6181818181818182,en,108,37,yawdflexTV,10,142,,COVID19,['ClarkCountyNV'],United Kingdom
